Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,111.949997,114.610001,111.339996,113.279999,93.934235,68474400
2017-05-01,112.930000,118.120003,111.699997,116.870003,96.911156,72360700
2017-06-01,116.800003,118.239998,114.889999,115.489998,96.424568,74528800
2017-07-01,115.550003,118.059998,112.250000,116.610001,97.359695,70464600
2017-08-01,116.690002,119.389999,114.910004,115.730003,96.624939,66929100
2017-09-01,115.379997,117.290001,110.339996,111.430000,93.685852,79755600
2017-10-01,109.910004,113.629997,106.190002,110.230003,92.676949,85595300
2017-11-01,109.760002,117.379997,109.150002,116.519997,97.965332,69167500
2017-12-01,116.500000,120.570000,115.040001,119.919998,101.523369,70079200
2018-01-01,119.930000,122.510002,116.379997,120.300003,101.845093,88470600
2018-02-01,119.919998,121.010002,107.940002,109.730003,92.896599,97278600
2018-03-01,109.209999,113.900002,105.940002,109.150002,92.405586,97486500
2018-04-01,108.620003,111.180000,100.580002,100.940002,86.086594,98237200
2018-05-01,100.360001,102.239998,95.940002,100.250000,85.498131,127114600
2018-06-01,100.540001,109.589996,99.650002,108.870003,93.703659,112788100
2018-07-01,108.699997,116.900002,107.519997,115.000000,98.979683,147328900
2018-08-01,114.419998,118.440002,110.889999,112.010002,96.406219,97858900
2018-09-01,111.820000,115.519997,110.449997,111.800003,96.225464,75015800
2018-10-01,112.150002,114.230003,104.529999,112.379997,97.524727,119829000
2018-11-01,112.000000,122.000000,109.629997,121.940002,105.821014,90370600
2018-12-01,120.480003,120.910004,105.029999,110.480003,95.875885,115113900
2019-01-01,109.150002,112.900002,106.730003,112.669998,98.552780,115732500
2019-02-01,112.949997,117.300003,111.449997,115.639999,101.150650,96885600
2019-03-01,115.860001,123.190002,114.260002,122.550003,108.064079,125322600
2019-04-01,122.589996,128.389999,120.739998,128.050003,112.913948,86628800
2019-05-01,127.849998,130.899994,124.849998,128.000000,112.869865,88149400
2019-06-01,127.860001,135.240005,127.489998,131.130005,115.629890,88686800
2019-07-01,131.990005,135.240005,126.239998,127.809998,113.527481,96373300
2019-08-01,128.960007,137.110001,123.879997,136.729996,121.450676,95177800
2019-09-01,136.350006,139.179993,134.100006,137.100006,121.779350,78024000
2019-10-01,136.929993,140.449997,133.490005,137.169998,122.683510,80470000
2019-11-01,137.550003,138.339996,131.589996,135.830002,121.485039,64684200
2019-12-01,136.649994,138.250000,134.320007,136.669998,122.236328,82358000
2020-01-01,136.869995,144.649994,133.949997,142.020004,127.911018,89890800
2020-02-01,142.770004,147.199997,128.350006,132.029999,118.913475,94682300
2020-03-01,132.000000,142.710007,101.419998,120.099998,108.168648,219268700
2020-04-01,117.269997,138.630005,115.669998,132.289993,119.952141,115317200
2020-05-01,131.119995,137.990005,128.580002,131.550003,119.281158,127004500
2020-06-01,131.600006,135.160004,126.529999,132.259995,119.924950,120003600
2020-07-01,132.529999,139.000000,131.279999,137.660004,125.790184,95675300
2020-08-01,137.110001,141.020004,134.619995,140.059998,127.983231,69194900
2020-09-01,140.250000,144.039993,129.360001,138.600006,126.649155,104372500
2020-10-01,139.440002,144.110001,131.710007,133.289993,122.672783,88547700
2020-11-01,135.610001,146.570007,133.779999,144.229996,132.741379,73555100
2020-12-01,145.029999,148.770004,143.020004,148.300003,136.487167,79881500
2021-01-01,147.009995,147.779999,136.009995,136.570007,126.586983,94589800
2021-02-01,136.979996,142.119995,128.570007,129.190002,119.746414,96036200
2021-03-01,130.610001,144.960007,128.320007,141.449997,131.110214,161735400
2021-04-01,141.190002,147.800003,140.110001,144.160004,134.689102,110116000
2021-05-01,145.029999,148.770004,143.490005,147.940002,138.220779,100657400
2021-06-01,148.779999,149.270004,144.610001,148.169998,138.435669,107461600
2021-07-01,148.080002,158.660004,147.770004,156.949997,147.710129,95669300
2021-08-01,157.000000,159.630005,153.639999,156.389999,147.183090,75271300
2021-09-01,156.839996,158.190002,150.100006,150.410004,141.555161,83658000
2021-10-01,151.350006,162.259995,149.479996,161.600006,153.128876,83983100
2021-11-01,161.199997,166.800003,158.389999,159.779999,151.404266,81356600
2021-12-01,162.470001,174.020004,159.830002,173.710007,164.604050,101544500
2022-01-01,172.199997,177.240005,166.449997,173.520004,165.535080,117678300
2022-02-01,173.149994,176.660004,160.289993,163.740005,156.205124,114609900
2022-03-01,163.070007,169.300003,153.369995,167.380005,159.677612,127094200
2022-04-01,167.889999,177.619995,167.369995,171.710007,164.885757,93846500
2022-05-01,173.000000,176.300003,159.619995,167.750000,161.083130,135299300
2022-06-01,168.179993,168.449997,154.860001,166.660004,160.036469,108827700
2022-07-01,166.740005,175.479996,165.330002,174.960007,169.175156,82172000
2022-08-01,174.550003,181.070007,172.199997,172.270004,166.574066,83528400
2022-09-01,170.919998,174.970001,163.009995,163.259995,157.862000,113613100
2022-10-01,163.520004,182.979996,160.979996,181.580002,176.756195,115063100
2022-11-01,180.940002,186.619995,175.419998,185.509995,180.581787,97984000
2022-12-01,185.479996,186.839996,178.389999,180.660004,175.860626,96723500
2023-01-01,180.589996,182.770004,167.460007,171.020004,167.515182,91592700
2023-02-01,170.880005,178.229996,167.050003,173.529999,169.973740,97118900
2023-03-01,172.320007,182.490005,169.119995,182.300003,178.564026,107272300
2023-04-01,181.899994,191.619995,180.399994,190.889999,188.241486,69875300
2023-05-01,190.449997,196.880005,180.699997,182.350006,179.819977,105793500
2023-06-01,182.419998,188.000000,179.330002,185.220001,182.650146,100942300
2023-07-01,184.300003,192.380005,182.419998,187.460007,186.150436,110380600
2023-08-01,187.490005,189.970001,175.309998,177.919998,176.677078,92393400
2023-09-01,178.729996,181.820007,168.039993,169.440002,169.440002,95818800
2023-10-01,169.080002,170.000000,155.830002,163.279999,163.279999,144910300
2023-11-01,163.669998,170.000000,162.759995,166.759995,166.759995,70971400
