Date,Open,High,Low,Close,Adj Close,Volume
1988-05-01,3.468750,3.562500,3.234375,3.531250,2.161501,90969600
1988-06-01,3.546875,3.828125,3.531250,3.828125,2.343221,134989600
1988-07-01,3.828125,4.234375,3.750000,4.109375,2.518821,126448800
1988-08-01,4.078125,4.140625,3.703125,3.750000,2.298542,85442400
1988-09-01,3.781250,4.062500,3.593750,4.031250,2.474192,95676000
1988-10-01,4.031250,4.171875,3.859375,3.921875,2.407063,94461600
1988-11-01,3.921875,3.953125,3.656250,3.781250,2.320754,92636800
1988-12-01,3.781250,3.968750,3.703125,3.921875,2.407063,85762400
1989-01-01,3.859375,4.218750,3.750000,4.218750,2.592741,100060000
1989-02-01,4.203125,4.375000,3.953125,3.984375,2.448701,85315200
1989-03-01,3.984375,4.234375,3.921875,4.062500,2.496713,113840000
1989-04-01,4.062500,4.546875,4.031250,4.500000,2.770090,96506400
1989-05-01,4.437500,4.984375,4.281250,4.734375,2.914365,123687200
1989-06-01,4.765625,5.093750,4.703125,4.765625,2.933601,114704000
1989-07-01,4.781250,5.406250,4.718750,5.406250,3.332538,82736800
1989-08-01,5.390625,5.484375,5.031250,5.281250,3.255483,131009600
1989-09-01,5.281250,5.296875,4.890625,5.125000,3.163273,93068800
1989-10-01,5.125000,5.500000,4.625000,5.187500,3.201851,143046400
1989-11-01,5.156250,5.484375,5.000000,5.453125,3.365799,78205600
1989-12-01,5.468750,5.609375,5.281250,5.609375,3.462241,78972000
1990-01-01,5.593750,5.921875,5.140625,5.328125,3.292707,116814400
1990-02-01,5.296875,5.562500,5.046875,5.500000,3.398923,78285600
1990-03-01,5.500000,5.953125,5.484375,5.906250,3.649980,95044800
1990-04-01,5.875000,6.484375,5.843750,6.203125,3.839131,96115200
1990-05-01,6.250000,7.187500,6.203125,7.046875,4.361331,136082400
1990-06-01,7.093750,7.953125,7.062500,7.796875,4.825505,158752800
1990-07-01,7.828125,9.187500,7.562500,7.843750,4.860236,207493200
1990-08-01,7.718750,7.812500,6.218750,7.125000,4.414875,217812400
1990-09-01,7.000000,7.218750,6.406250,6.812500,4.226746,107956000
1990-10-01,6.937500,7.500000,6.218750,6.687500,4.149189,163780800
1990-11-01,6.718750,7.562500,6.562500,7.531250,4.672687,90453200
1990-12-01,7.687500,8.250000,7.343750,7.562500,4.692074,91630000
1991-01-01,7.500000,8.250000,7.125000,8.250000,5.124435,122999600
1991-02-01,8.312500,9.531250,8.187500,8.843750,5.493238,143195600
1991-03-01,8.812500,9.968750,8.687500,9.687500,6.017328,103148400
1991-04-01,9.718750,11.062500,9.625000,10.125000,6.296226,112803600
1991-05-01,10.187500,10.718750,9.968750,10.718750,6.665448,102512800
1991-06-01,10.687500,10.968750,10.281250,10.687500,6.646020,83916000
1991-07-01,10.750000,11.937500,10.750000,11.906250,7.411287,104608800
1991-08-01,11.843750,12.968750,11.125000,12.656250,7.878138,137896400
1991-09-01,12.656250,12.750000,11.656250,11.937500,7.437081,94159600
1991-10-01,12.000000,12.406250,11.312500,11.562500,7.203453,102027200
1991-11-01,11.562500,12.750000,11.343750,12.218750,7.612302,100899600
1991-12-01,12.062500,14.968750,12.031250,14.718750,9.169804,130064400
1992-01-01,14.625000,14.875000,13.343750,13.468750,8.398053,152891200
1992-02-01,13.468750,14.125000,12.531250,13.500000,8.417539,111859200
1992-03-01,13.500000,13.625000,13.000000,13.312500,8.300629,91186800
1992-04-01,13.218750,13.812500,12.625000,13.062500,8.152724,118958800
1992-05-01,13.062500,13.500000,12.781250,13.250000,8.269752,86198400
1992-06-01,13.250000,13.968750,13.062500,13.437500,8.386778,92739600
1992-07-01,13.468750,14.062500,13.312500,13.968750,8.726728,91216800
1992-08-01,13.937500,14.812500,13.781250,14.281250,8.921961,70438800
1992-09-01,14.250000,14.875000,14.187500,14.781250,9.234334,70282800
1992-10-01,14.750000,15.562500,13.843750,15.218750,9.516312,93315200
1992-11-01,15.218750,16.156250,15.031250,16.093750,10.063449,83831200
1992-12-01,16.031250,16.468750,15.593750,16.000000,10.004827,100028400
1993-01-01,16.031250,16.343750,14.625000,16.281250,10.189069,157607200
1993-02-01,16.281250,16.843750,14.687500,16.250000,10.169517,148545000
1993-03-01,16.437500,17.062500,15.000000,15.875000,9.934833,169356400
1993-04-01,16.000000,16.125000,12.875000,13.375000,8.378265,246302000
1993-05-01,13.250000,14.250000,12.937500,13.937500,8.730625,139323400
1993-06-01,13.875000,14.187500,11.812500,13.125000,8.221660,163428400
1993-07-01,13.062500,13.437500,12.312500,12.687500,7.957168,80628400
1993-08-01,12.750000,13.250000,12.375000,12.875000,8.074762,101939200
1993-09-01,12.812500,12.937500,11.500000,12.312500,7.731542,130600200
1993-10-01,12.250000,13.750000,12.062500,13.187500,8.280992,110966800
1993-11-01,13.062500,15.250000,13.000000,14.312500,8.987430,122660200
1993-12-01,14.312500,14.437500,12.500000,12.500000,7.857806,95352000
1994-01-01,12.687500,13.500000,12.062500,13.250000,8.329276,112135800
1994-02-01,13.562500,14.562500,13.312500,14.187500,8.918613,101791600
1994-03-01,14.187500,14.625000,12.187500,12.937500,8.132836,111439000
1994-04-01,12.562500,13.500000,11.750000,12.625000,7.948307,101115800
1994-05-01,12.625000,12.812500,11.187500,11.750000,7.397439,117105400
1994-06-01,11.812500,12.812500,11.187500,12.125000,7.633523,109167800
1994-07-01,12.375000,13.125000,11.937500,12.500000,7.883554,79164200
1994-08-01,12.500000,12.750000,11.812500,12.312500,7.765298,102976600
1994-09-01,12.375000,13.000000,11.500000,11.687500,7.383782,122978800
1994-10-01,11.812500,12.187500,11.250000,11.750000,7.423269,87277000
1994-11-01,11.750000,12.250000,11.250000,11.625000,7.344295,123955600
1994-12-01,11.562500,11.625000,10.500000,10.625000,6.724419,153246600
1995-01-01,10.687500,11.625000,10.250000,11.437500,7.238639,136212000
1995-02-01,11.562500,12.125000,11.437500,11.875000,7.515524,106559600
1995-03-01,11.937500,12.937500,11.875000,12.812500,8.108854,134599200
1995-04-01,12.812500,13.062500,11.687500,11.875000,7.530661,116585600
1995-05-01,11.750000,12.812500,11.375000,12.437500,7.887375,146709400
1995-06-01,12.500000,13.500000,12.250000,13.375000,8.481909,142376000
1995-07-01,13.375000,13.812500,12.812500,13.312500,8.458937,109302400
1995-08-01,13.312500,13.312500,12.125000,12.250000,7.783813,132467800
1995-09-01,12.312500,12.937500,12.312500,12.375000,7.878994,121403800
1995-10-01,12.312500,12.437500,10.750000,10.812500,6.884171,195144800
1995-11-01,10.812500,12.500000,10.812500,12.000000,7.640242,134228200
1995-12-01,12.062500,12.250000,11.062500,11.125000,7.097622,127829800
1996-01-01,11.125000,12.062500,9.546875,10.187500,6.499509,241488400
1996-02-01,10.125000,11.437500,10.062500,10.625000,6.778634,181546000
1996-03-01,10.750000,12.375000,10.500000,11.500000,7.336869,190733400
1996-04-01,11.625000,11.937500,10.750000,11.937500,7.632792,145831800
1996-05-01,11.937500,13.187500,11.625000,12.937500,8.272186,179406600
1996-06-01,13.000000,13.250000,12.312500,12.687500,8.112333,139950200
1996-07-01,12.687500,12.687500,10.875000,12.000000,7.688129,111353200
1996-08-01,12.000000,14.000000,12.000000,13.187500,8.448936,155163000
1996-09-01,13.000000,14.000000,12.812500,13.187500,8.465313,107892000
1996-10-01,13.000000,14.125000,12.750000,13.250000,8.505430,122870400
1996-11-01,13.375000,13.562500,12.000000,12.750000,8.184471,163109200
1996-12-01,12.812500,13.062500,11.375000,11.375000,7.301830,141203000
1997-01-01,11.500000,12.125000,11.000000,11.875000,7.638926,191456000
1997-02-01,11.875000,13.500000,11.500000,13.187500,8.483229,172880800
1997-03-01,13.125000,14.937500,13.125000,13.937500,8.965683,228633600
1997-04-01,13.812500,14.437500,13.500000,14.062500,9.067540,137624200
1997-05-01,14.000000,15.312500,13.937500,14.937500,9.631745,141164600
1997-06-01,15.000000,16.968750,14.937500,16.906250,10.901200,144739800
1997-07-01,16.968750,19.562500,16.593750,18.750000,12.114740,168500800
1997-08-01,18.750000,19.500000,17.375000,17.750000,11.468617,130566000
1997-09-01,17.968750,19.781250,17.906250,18.312500,11.832058,122852200
1997-10-01,18.468750,18.625000,15.125000,17.500000,11.327221,138812600
1997-11-01,18.312500,20.437500,17.875000,20.031250,12.965632,108122600
1997-12-01,20.125000,20.968750,18.375000,19.718750,12.763359,105818400
1998-01-01,19.718750,20.968750,18.781250,19.906250,12.906254,113176600
1998-02-01,20.468750,23.968750,20.093750,23.156250,15.013405,109165400
1998-03-01,23.343750,26.125000,23.250000,25.406250,16.472189,136236400
1998-04-01,25.406250,26.968750,24.093750,25.281250,16.416050,119430600
1998-05-01,25.625000,28.187500,24.875000,27.562500,17.897341,102331600
1998-06-01,27.843750,31.437500,27.687500,30.375000,19.723598,129212400
1998-07-01,30.781250,34.843750,29.875000,31.562500,20.522585,133845800
1998-08-01,31.343750,34.906250,28.625000,29.500000,19.181507,166958400
1998-09-01,29.750000,32.375000,26.937500,27.312500,17.759146,199474200
1998-10-01,27.000000,34.718750,26.218750,34.531250,22.480988,193481400
1998-11-01,34.656250,38.625000,33.406250,37.656250,24.515455,130600000
1998-12-01,37.125000,41.375000,35.718750,40.718750,26.509266,120595400
1999-01-01,40.812500,43.218750,38.687500,43.000000,28.023172,131455400
1999-02-01,42.875000,44.750000,40.250000,43.062500,28.063908,130111800
1999-03-01,43.562500,49.187500,41.812500,46.093750,30.039392,178599600
1999-04-01,46.718750,53.406250,43.187500,46.000000,30.009531,201200800
1999-05-01,45.875000,47.625000,41.000000,42.625000,27.807758,163092500
1999-06-01,42.687500,48.500000,42.187500,48.250000,31.477404,130989500
1999-07-01,47.937500,51.000000,42.250000,42.250000,27.595594,105348500
1999-08-01,42.312500,48.437500,38.875000,44.312500,28.942709,127936900
1999-09-01,44.312500,48.000000,43.562500,47.562500,31.065437,106449500
1999-10-01,48.000000,58.500000,47.562500,56.312500,36.819733,152005100
1999-11-01,57.250000,60.687500,55.000000,57.625000,37.677910,119991500
1999-12-01,57.687500,70.250000,57.000000,69.125000,45.197128,137085100
2000-01-01,68.375000,69.000000,53.500000,54.750000,35.824810,135751100
2000-02-01,55.000000,60.125000,43.437500,48.750000,31.898787,230040300
2000-03-01,49.875000,60.750000,45.625000,56.500000,36.969875,231782500
2000-04-01,56.625000,64.937500,51.750000,55.375000,36.279327,136390700
2000-05-01,56.375000,60.000000,49.500000,57.625000,37.753452,144407300
2000-06-01,57.125000,60.062500,51.625000,57.625000,37.753452,129622000
2000-07-01,57.250000,62.937500,54.250000,55.250000,36.236977,107293500
2000-08-01,54.000000,57.625000,47.125000,47.625000,31.235941,192477600
2000-09-01,47.562500,54.750000,46.875000,48.125000,31.563881,150950500
2000-10-01,48.187500,48.625000,41.437500,45.375000,29.793325,217333800
2000-11-01,46.500000,52.187500,42.562500,52.187500,34.266445,196379900
2000-12-01,52.625000,55.937500,46.937500,53.125000,34.882015,172787800
2001-01-01,53.125000,58.750000,50.437500,56.799999,37.341694,179925700
2001-02-01,56.799999,56.799999,48.049999,50.090000,32.930370,136950200
2001-03-01,49.250000,51.900002,45.200001,50.500000,33.199928,169447700
2001-04-01,50.000000,53.299999,47.410000,51.740002,34.064926,149743600
2001-05-01,51.720001,54.750000,51.000000,51.750000,34.071507,146569900
2001-06-01,51.540001,52.450001,48.000000,48.799999,32.129276,122370700
2001-07-01,48.950001,56.500000,46.709999,55.900002,36.856625,154027100
2001-08-01,55.400002,56.770000,47.240002,48.049999,31.680870,151455300
2001-09-01,48.230000,49.950001,42.000000,49.500000,32.636917,174327700
2001-10-01,49.500000,54.750000,48.139999,51.400002,33.942024,187933400
2001-11-01,51.200001,56.240002,50.860001,55.150002,36.418358,158067900
2001-12-01,55.060001,58.740002,53.029999,57.549999,38.003174,135601900
2002-01-01,57.650002,59.980000,55.310001,59.980000,39.657593,150831500
2002-02-01,59.700001,62.880001,58.099998,62.009998,40.999786,151688900
2002-03-01,62.200001,63.939999,60.299999,61.299999,40.530357,151343400
2002-04-01,60.349998,61.849998,55.459999,55.860001,36.977242,173902500
2002-05-01,55.599998,59.299999,53.610001,54.099998,35.812187,174180400
2002-06-01,54.180000,58.880001,52.000000,55.009998,36.414558,198082500
2002-07-01,55.299999,56.700001,43.720001,49.180000,32.597076,256873400
2002-08-01,49.000000,54.790001,45.189999,53.480000,35.447182,216148600
2002-09-01,52.849998,57.000000,48.099998,49.240002,32.636848,189286100
2002-10-01,49.240002,58.020000,48.549999,53.549999,35.542702,281372000
2002-11-01,53.590000,56.200001,52.570000,53.900002,35.774998,172707800
2002-12-01,55.959999,56.740002,48.950001,50.509998,33.524975,172622000
2003-01-01,50.650002,52.180000,46.919998,47.799999,31.773031,177204400
2003-02-01,47.770000,49.790001,46.250000,48.060001,31.945856,147045300
2003-03-01,48.599998,54.860001,46.500000,52.029999,34.584732,177796800
2003-04-01,52.099998,57.509998,51.520000,56.320000,37.500942,169673200
2003-05-01,56.320000,56.950001,51.630001,52.610001,35.030624,190744000
2003-06-01,52.959999,55.590000,52.119999,53.669998,35.736420,166620900
2003-07-01,53.500000,57.700001,53.000000,55.910000,37.288906,157989300
2003-08-01,55.720001,59.480000,54.779999,59.169998,39.463150,136669300
2003-09-01,58.959999,60.200001,55.799999,55.849998,37.248871,175100700
2003-10-01,56.020000,59.639999,56.009998,58.950001,39.316414,152140600
2003-11-01,58.770000,59.930000,54.360001,55.639999,37.167435,172384700
2003-12-01,55.639999,55.660000,50.500000,53.049999,35.437321,280065600
2004-01-01,53.349998,54.950001,51.580002,53.849998,36.034832,201663800
2004-02-01,54.200001,60.150002,54.150002,59.560001,39.855793,225419200
2004-03-01,59.669998,61.310001,57.270000,59.689999,39.942787,222337300
2004-04-01,58.750000,60.139999,56.150002,57.000000,38.228451,193281000
2004-05-01,57.000000,57.520000,53.450001,55.730000,37.376690,205337100
2004-06-01,55.450001,57.830002,51.930000,52.500000,35.293510,214484500
2004-07-01,53.099998,54.189999,51.500000,53.009998,35.636375,210007000
2004-08-01,53.020000,54.970001,51.080002,52.669998,35.407818,186258300
2004-09-01,52.459999,53.959999,51.099998,53.200001,35.848881,206640300
2004-10-01,53.500000,54.380001,51.910000,53.919998,36.334038,185838900
2004-11-01,53.919998,57.889999,52.060001,52.060001,35.080685,238267700
2004-12-01,52.500000,53.650002,52.000000,52.820000,35.592823,231643800
2005-01-01,53.750000,54.599998,52.220001,52.400002,35.395786,183923700
2005-02-01,52.400002,53.740002,51.099998,51.610001,34.862137,181560100
2005-03-01,52.009998,53.490002,50.060001,50.110001,33.848911,373812500
2005-04-01,50.250000,50.500000,46.200001,47.139999,31.936573,337397100
2005-05-01,47.480000,49.459999,46.599998,47.230000,31.997536,255131200
2005-06-01,47.250000,50.299999,47.209999,48.200001,32.759258,238335200
2005-07-01,48.250000,50.689999,48.150002,49.349998,33.540855,183397900
2005-08-01,49.619999,49.869999,44.700001,44.959999,30.557192,280401100
2005-09-01,44.950001,46.480000,42.310001,43.820000,29.876583,445029400
2005-10-01,44.150002,47.549999,43.299999,47.310001,32.256065,309168500
2005-11-01,47.119999,50.869999,46.610001,48.560001,33.108315,267771900
2005-12-01,48.590000,49.740002,46.750000,46.799999,31.908360,258541900
2006-01-01,46.360001,46.950001,44.540001,46.110001,31.533527,322518700
2006-02-01,46.049999,47.020000,44.520000,45.360001,31.020620,236340600
2006-03-01,45.360001,48.869999,44.860001,47.240002,32.306313,267987900
2006-04-01,47.270000,47.310001,44.990002,45.029999,30.908978,197107100
2006-05-01,45.919998,50.000000,45.540001,48.450001,33.256485,302008400
2006-06-01,48.250000,49.189999,46.549999,48.169998,33.180248,245733000
2006-07-01,47.750000,48.049999,42.310001,44.500000,30.652306,269589700
2006-08-01,44.349998,45.450001,43.480000,44.720001,30.803837,237088700
2006-09-01,45.000000,49.950001,44.020000,49.320000,34.100986,265210400
2006-10-01,48.619999,52.150002,47.639999,49.279999,34.073341,365494300
2006-11-01,49.380001,49.700001,45.970001,46.099998,31.874601,371959900
2006-12-01,46.000000,46.889999,44.799999,46.180000,31.929911,278046300
2007-01-01,47.090000,48.779999,46.509998,47.689999,33.095772,289921200
2007-02-01,47.509998,50.419998,47.439999,48.310001,33.526047,278003300
2007-03-01,47.779999,48.320000,45.060001,46.950001,32.582207,347369500
2007-04-01,47.060001,49.950001,46.830002,47.919998,33.414570,257144500
2007-05-01,47.919998,48.880001,46.320000,47.599998,33.191429,309199900
2007-06-01,47.900002,51.439999,47.689999,48.110001,33.702755,443564800
2007-07-01,48.200001,49.259998,45.730000,45.950001,32.189598,345381600
2007-08-01,46.049999,48.419998,42.919998,43.630001,30.564362,561399200
2007-09-01,43.509998,45.049999,42.090000,43.650002,30.732662,376154000
2007-10-01,43.830002,47.700001,43.270000,45.209999,31.831007,437028000
2007-11-01,44.700001,48.230000,42.500000,47.900002,33.724953,432340500
2007-12-01,47.709999,50.049999,46.869999,47.529999,33.464447,304526500
2008-01-01,47.410000,51.299999,43.110001,50.740002,35.885540,594609500
2008-02-01,50.900002,51.570000,47.840000,49.590000,35.072227,476630200
2008-03-01,49.430000,54.150002,48.639999,52.680000,37.257580,490180000
2008-04-01,53.189999,59.040001,52.810001,57.980000,41.201130,439232000
2008-05-01,58.200001,59.090000,55.049999,57.740002,41.030567,392991100
2008-06-01,57.410000,59.950001,55.849998,56.200001,40.104744,443348300
2008-07-01,56.000000,59.560001,55.340000,58.619999,41.831657,495577900
2008-08-01,58.750000,61.000000,56.810001,59.070000,42.152782,395839100
2008-09-01,59.900002,63.849998,57.740002,59.889999,42.910297,560153900
2008-10-01,59.509998,60.299999,47.400002,55.810001,39.987057,748361300
2008-11-01,56.759998,57.250000,50.200001,55.880001,40.037193,514798100
2008-12-01,55.369999,59.230000,52.220001,56.060001,40.166161,469411500
2009-01-01,55.980000,57.509998,46.919998,47.119999,33.906845,518547200
2009-02-01,46.570000,50.669998,46.250000,49.240002,35.432373,509033200
2009-03-01,48.810001,53.000000,47.000000,52.099998,37.490383,545295500
2009-04-01,51.380001,54.570000,47.639999,50.400002,36.471684,450522100
2009-05-01,50.500000,51.380001,48.119999,49.740002,35.994057,377048900
2009-06-01,50.180000,51.750000,48.020000,48.439999,35.242355,417698500
2009-07-01,48.549999,50.430000,47.349998,49.880001,36.290005,369068900
2009-08-01,50.220001,52.560001,48.750000,50.869999,37.010281,344252000
2009-09-01,50.810001,52.099998,48.730000,49.090000,35.911167,375673300
2009-10-01,49.070000,52.000000,48.730000,49.680000,36.342785,374017800
2009-11-01,49.810001,55.090000,49.520000,54.549999,39.905392,306009700
2009-12-01,54.849998,55.080002,52.310001,53.450001,39.100666,264681300
2010-01-01,53.740002,55.200001,52.509998,53.430000,39.283131,291591500
2010-02-01,53.619999,54.500000,52.660000,54.070000,39.753696,278505000
2010-03-01,54.040001,56.270000,53.150002,55.599998,40.878586,270764400
2010-04-01,55.750000,55.900002,53.520000,53.639999,39.659817,282951100
2010-05-01,53.880001,54.950001,50.000000,50.560001,37.382565,398119000
2010-06-01,50.799999,52.080002,48.009998,48.070000,35.748020,390548500
2010-07-01,48.099998,51.810001,47.770000,51.189999,38.068249,280340800
2010-08-01,51.549999,52.480000,50.000000,50.139999,37.287395,272559100
2010-09-01,50.490002,54.389999,50.459999,53.520000,40.033279,216284000
2010-10-01,53.599998,54.820000,52.930000,54.169998,40.519485,208445100
2010-11-01,54.049999,55.720001,53.430000,54.090000,40.459641,241802400
2010-12-01,54.419998,55.340000,53.139999,53.930000,40.339947,246182100
2011-01-01,54.230000,57.900002,53.540001,56.070000,42.172634,260656500
2011-02-01,56.369999,56.730000,51.520000,51.980000,39.096382,276839200
2011-03-01,52.160000,53.880001,50.970001,52.049999,39.149029,279247300
2011-04-01,52.250000,55.160000,51.919998,54.980000,41.642654,177992800
2011-05-01,55.080002,56.470001,54.189999,55.220001,41.824444,195699000
2011-06-01,54.980000,55.169998,51.790001,53.139999,40.515324,282564700
2011-07-01,53.189999,54.810001,52.669998,52.709999,40.187485,198103900
2011-08-01,52.790001,53.490002,48.310001,53.189999,40.553432,424527100
2011-09-01,53.200001,53.549999,49.939999,51.900002,39.856159,275866100
2011-10-01,51.880001,57.959999,51.630001,56.720001,43.557652,268820500
2011-11-01,55.820000,59.400002,55.680000,58.900002,45.231762,222113300
2011-12-01,58.639999,60.000000,57.419998,59.759998,45.892178,193606900
2012-01-01,59.970001,62.000000,58.369999,61.360001,47.415325,163577000
2012-02-01,61.790001,62.630001,58.209999,59.080002,45.653473,199314500
2012-03-01,59.360001,61.500000,58.639999,61.200001,47.291687,185822200
2012-04-01,61.080002,62.490002,57.180000,58.910000,45.826813,251787900
2012-05-01,58.950001,66.660004,58.270000,65.820000,51.202179,247098000
2012-06-01,65.430000,69.720001,65.129997,69.720001,54.604084,229264800
2012-07-01,69.599998,75.239998,69.150002,74.430000,58.292900,210686500
2012-08-01,74.699997,74.959999,71.349998,72.599998,56.859631,163618500
2012-09-01,72.769997,75.190002,72.570000,73.800003,58.112080,121605000
2012-10-01,73.800003,77.599998,73.629997,75.019997,59.072742,144858200
2012-11-01,75.129997,75.160004,67.650002,72.019997,56.710457,193687500
2012-12-01,72.110001,72.699997,67.370003,68.230003,53.726116,198433700
2013-01-01,68.930000,70.440002,67.720001,69.949997,55.386143,152007900
2013-02-01,70.110001,71.959999,68.129997,70.779999,56.043320,205455800
2013-03-01,70.779999,75.110001,70.779999,74.830002,59.250107,151456500
2013-04-01,75.000000,79.500000,74.900002,77.720001,61.935402,165085800
2013-05-01,77.849998,79.959999,74.820000,74.839996,59.640339,162295100
2013-06-01,75.059998,76.870003,72.900002,74.489998,59.717480,162608600
2013-07-01,74.989998,78.690002,74.089996,77.940002,62.483257,113025400
2013-08-01,78.419998,79.000000,72.230003,72.980003,58.506924,133848900
2013-09-01,73.480003,76.730003,72.190002,73.959999,59.652618,124109700
2013-10-01,73.870003,77.629997,71.510002,76.750000,61.902878,150995900
2013-11-01,76.970001,81.349998,76.589996,81.010002,65.338799,113143600
2013-12-01,80.889999,81.370003,76.809998,78.690002,63.467621,117743800
2014-01-01,78.720001,79.470001,73.639999,74.680000,60.583950,146048800
2014-02-01,74.190002,75.989998,72.269997,74.699997,60.600174,140708800
2014-03-01,74.489998,77.529999,73.830002,76.430000,62.003651,143316900
2014-04-01,76.760002,79.989998,76.290001,79.709999,65.081741,133598600
2014-05-01,79.730003,79.760002,75.239998,76.769997,62.681267,121597900
2014-06-01,76.580002,77.760002,74.669998,75.070000,61.672726,125875700
2014-07-01,75.269997,77.570000,73.540001,73.580002,60.448635,120165500
2014-08-01,73.320000,76.199997,72.769997,75.500000,62.025974,114715100
2014-09-01,75.419998,77.730003,75.410004,76.470001,63.236767,120321400
2014-10-01,76.510002,79.370003,72.610001,76.269997,63.071362,177386600
2014-11-01,76.349998,88.089996,75.589996,87.540001,72.391075,159253200
2014-12-01,86.720001,87.440002,82.650002,85.879997,71.018333,138945800
2015-01-01,86.269997,90.970001,84.900002,84.980003,70.666649,158927700
2015-02-01,84.790001,88.000000,82.550003,83.930000,69.793526,138540500
2015-03-01,83.930000,84.000000,80.540001,82.250000,68.396484,142533000
2015-04-01,82.279999,82.279999,77.550003,78.050003,65.293739,143685100
2015-05-01,78.199997,79.940002,74.150002,74.269997,62.131527,151125700
2015-06-01,74.690002,75.199997,70.779999,70.930000,59.711926,176565700
2015-07-01,71.599998,74.139999,70.360001,71.980003,60.595863,150420400
2015-08-01,71.839996,73.690002,61.500000,64.730003,54.492477,227361100
2015-09-01,63.799999,67.010002,62.919998,64.839996,54.957813,190814000
2015-10-01,64.760002,67.949997,57.160000,57.240002,48.516117,347169000
2015-11-01,57.290001,61.470001,56.299999,58.840000,49.872253,224629400
2015-12-01,59.130001,61.869999,58.320000,61.299999,51.957333,226975100
2016-01-01,60.500000,66.529999,60.200001,66.360001,56.717258,264665800
2016-02-01,65.910004,68.199997,62.349998,66.339996,56.700176,263102700
2016-03-01,66.650002,69.190002,64.879997,68.489998,58.537758,203107900
2016-04-01,68.019997,70.080002,66.360001,66.870003,57.576271,141253600
2016-05-01,66.620003,71.379997,62.720001,70.779999,60.942848,232976200
2016-06-01,70.500000,73.190002,70.150002,73.019997,63.331848,185919600
2016-07-01,73.129997,74.349998,72.419998,72.970001,63.288479,137723500
2016-08-01,72.809998,75.190002,70.889999,71.440002,61.961498,212460000
2016-09-01,71.570000,73.190002,70.300003,72.120003,62.979477,176983900
2016-10-01,71.830002,72.570000,67.070000,70.019997,61.145607,170716200
2016-11-01,69.980003,72.089996,68.120003,70.430000,61.503670,210370600
2016-12-01,70.250000,72.480003,68.830002,69.120003,60.359684,162527500
2017-01-01,69.239998,69.629997,65.279999,66.739998,58.698456,181828000
2017-02-01,66.459999,72.800003,66.040001,70.930000,62.383610,207967400
2017-03-01,70.970001,72.559998,69.330002,72.080002,63.395035,191103100
